timestamp,price
2025-07-10T07:59:22.458788,0.9584
2025-07-10T07:59:23.791082,0.9586
2025-07-10T07:59:25.121186,0.9586
2025-07-10T07:59:26.451231,0.9586
2025-07-10T07:59:28.430246,0.9587
2025-07-10T07:59:29.761439,0.9587
2025-07-10T07:59:31.091111,0.9587
2025-07-10T07:59:32.421970,0.9587
2025-07-10T07:59:33.752414,0.9588
2025-07-10T07:59:35.082658,0.9596
2025-07-10T07:59:36.412605,0.9596
2025-07-10T07:59:37.742641,0.9596
2025-07-10T07:59:39.073131,0.9596
2025-07-10T07:59:40.409307,0.9596
2025-07-10T07:59:41.739824,0.9596
2025-07-10T07:59:43.069429,0.9596
2025-07-10T07:59:44.401984,0.9596
2025-07-10T07:59:45.732063,0.9598
2025-07-10T07:59:47.062308,0.9598
2025-07-10T07:59:48.392935,0.96
2025-07-10T07:59:49.723133,0.96
2025-07-10T07:59:51.053574,0.96
2025-07-10T07:59:52.384556,0.96
2025-07-10T07:59:53.715750,0.9602
2025-07-10T07:59:55.046264,0.9602
2025-07-10T07:59:56.377416,0.9602
2025-07-10T07:59:57.707081,0.9602
2025-07-10T07:59:59.037577,0.9601
2025-07-10T08:00:00.367344,0.9601
2025-07-10T08:00:01.699001,0.9593
2025-07-10T08:00:03.031175,0.9592
2025-07-10T08:00:04.372245,0.9594
2025-07-10T08:00:05.702735,0.9593
2025-07-10T08:00:07.035797,0.9591
2025-07-10T08:00:08.365566,0.9591
2025-07-10T08:00:09.696371,0.9591
2025-07-10T08:00:11.026684,0.9606
2025-07-10T08:00:12.357430,0.9608
2025-07-10T08:00:13.688142,0.961
2025-07-10T08:00:15.017717,0.961
2025-07-10T08:00:16.348838,0.9608
2025-07-10T08:00:17.678925,0.9608
2025-07-10T08:00:19.009762,0.9608
2025-07-10T08:00:20.340855,0.9617
2025-07-10T08:00:22.316048,0.9617
2025-07-10T08:00:23.646737,0.9617
2025-07-10T08:00:24.977869,0.9618
2025-07-10T08:00:26.306947,0.962
2025-07-10T08:00:27.637752,0.962
2025-07-10T08:00:28.968791,0.962
2025-07-10T08:00:30.298257,0.962
2025-07-10T08:00:31.633592,0.962
2025-07-10T08:00:32.962855,0.962
2025-07-10T08:00:34.293930,0.9626
2025-07-10T08:00:35.624597,0.9626
2025-07-10T08:00:36.955940,0.9626
2025-07-10T08:00:38.286581,0.9626
2025-07-10T08:00:39.615735,0.9626
2025-07-10T08:00:40.946308,0.9628
2025-07-10T08:00:42.277525,0.9628
2025-07-10T08:00:43.607368,0.9628
2025-07-10T08:00:44.938895,0.9628
2025-07-10T08:00:46.268951,0.9628
2025-07-10T08:00:47.602084,0.9628
2025-07-10T08:00:48.932074,0.9628
2025-07-10T08:00:50.262326,0.9622
2025-07-10T08:00:51.591603,0.9622
2025-07-10T08:00:52.922418,0.9622
2025-07-10T08:00:54.253800,0.9622
2025-07-10T08:00:55.595805,0.9621
2025-07-10T08:00:56.925537,0.9621
2025-07-10T08:00:58.255521,0.9621
2025-07-10T08:00:59.585710,0.9621
2025-07-10T08:01:00.916620,0.9621
2025-07-10T08:01:02.246586,0.9616
2025-07-10T08:01:03.577096,0.9618
2025-07-10T08:01:04.907522,0.9617
2025-07-10T08:01:06.238449,0.9616
2025-07-10T08:01:07.569039,0.9616
2025-07-10T08:01:08.898880,0.9621
2025-07-10T08:01:10.229396,0.9621
2025-07-10T08:01:11.559677,0.9621
2025-07-10T08:01:12.892092,0.9621
2025-07-10T08:01:14.232373,0.9621
2025-07-10T08:01:15.563311,0.9627
2025-07-10T08:01:16.894505,0.9625
2025-07-10T08:01:18.868703,0.9628
2025-07-10T08:01:20.200661,0.9628
2025-07-10T08:01:21.534851,0.9628
2025-07-10T08:01:22.865925,0.9625
2025-07-10T08:01:24.195998,0.9625
2025-07-10T08:01:25.525714,0.9625
2025-07-10T08:01:26.855179,0.9624
2025-07-10T08:01:28.185931,0.9624
2025-07-10T08:01:29.520838,0.9622
2025-07-10T08:01:30.849932,0.9622
2025-07-10T08:01:32.181354,0.9618
2025-07-10T08:01:33.511142,0.9618
2025-07-10T08:01:34.840764,0.9624
2025-07-10T08:01:36.170927,0.9624
2025-07-10T08:01:37.503815,0.9624
2025-07-10T08:01:38.834497,0.9624
2025-07-10T08:01:40.165779,0.9624
2025-07-10T08:01:41.496629,0.9623
2025-07-10T08:01:42.827452,0.9623
2025-07-10T08:01:44.157187,0.9623
2025-07-10T08:01:45.486730,0.9623
2025-07-10T08:01:46.817545,0.9623
2025-07-10T08:01:48.147225,0.9623
2025-07-10T08:01:49.477350,0.9623
2025-07-10T08:01:50.807613,0.9623
2025-07-10T08:01:52.138671,0.9623
2025-07-10T08:01:53.469086,0.962
2025-07-10T08:01:54.798512,0.962
2025-07-10T08:01:56.129223,0.962
2025-07-10T08:01:57.458890,0.962
2025-07-10T08:01:58.789325,0.9622
2025-07-10T08:02:00.118657,0.9622
2025-07-10T08:02:01.450497,0.962
2025-07-10T08:02:03.427648,0.962
2025-07-10T08:02:04.763565,0.962
2025-07-10T08:02:06.093677,0.9619
2025-07-10T08:02:07.423955,0.9622
2025-07-10T08:02:08.754355,0.9624
2025-07-10T08:02:10.084831,0.9624
2025-07-10T08:02:12.064093,0.9624
2025-07-10T08:02:13.393770,0.9624
2025-07-10T08:02:14.723799,0.9624
2025-07-10T08:02:16.054316,0.9624
2025-07-10T08:02:17.389353,0.9624
2025-07-10T08:02:18.719091,0.9626
2025-07-10T08:02:20.049186,0.9626
2025-07-10T08:02:21.381124,0.9626
2025-07-10T08:02:22.712710,0.9624
2025-07-10T08:02:24.042766,0.9621
2025-07-10T08:02:25.374021,0.9621
2025-07-10T08:02:26.704387,0.9621
2025-07-10T08:02:28.034728,0.9621
2025-07-10T08:02:29.363423,0.9623
2025-07-10T08:02:30.693966,0.9623
2025-07-10T08:02:32.025147,0.9623
2025-07-10T08:02:33.355787,0.9623
2025-07-10T08:02:34.687756,0.9623
2025-07-10T08:02:36.018221,0.9623
2025-07-10T08:02:37.348214,0.9621
2025-07-10T08:02:38.679196,0.9621
2025-07-10T08:02:40.008740,0.9621
2025-07-10T08:02:41.339881,0.9621
2025-07-10T08:02:42.675151,0.9621
2025-07-10T08:02:44.005000,0.9621
2025-07-10T08:02:45.335370,0.9622
2025-07-10T08:02:46.665918,0.9622
2025-07-10T08:02:47.996739,0.9622
2025-07-10T08:02:49.327718,0.9622
2025-07-10T08:02:50.658668,0.9622
2025-07-10T08:02:51.988633,0.9622
2025-07-10T08:02:53.319468,0.9622
2025-07-10T08:02:54.650790,0.9622
2025-07-10T08:02:55.981438,0.9624
2025-07-10T08:02:57.312358,0.9626
2025-07-10T08:02:58.641787,0.9626
2025-07-10T08:02:59.971927,0.9626
2025-07-10T08:03:01.305922,0.9629
2025-07-10T08:03:02.635733,0.9631
2025-07-10T08:03:03.966984,0.9631
2025-07-10T08:03:05.297101,0.9624
2025-07-10T08:03:06.628428,0.9623
2025-07-10T08:03:07.957690,0.9623
2025-07-10T08:03:09.288312,0.9623
2025-07-10T08:03:10.618573,0.9622
2025-07-10T08:03:11.949650,0.9622
2025-07-10T08:03:13.279663,0.962
2025-07-10T08:03:14.610721,0.962
2025-07-10T08:03:15.941461,0.962
2025-07-10T08:03:17.271307,0.9617
2025-07-10T08:03:18.601769,0.9617
2025-07-10T08:03:19.932433,0.9619
2025-07-10T08:03:21.263326,0.9619
2025-07-10T08:03:22.593508,0.9619
2025-07-10T08:03:23.924280,0.9621
2025-07-10T08:03:25.253848,0.9621
2025-07-10T08:03:26.584834,0.9621
2025-07-10T08:03:27.915753,0.9621
2025-07-10T08:03:29.245256,0.9621
2025-07-10T08:03:30.575155,0.9619
2025-07-10T08:03:31.909956,0.9619
2025-07-10T08:03:33.240771,0.9619
2025-07-10T08:03:34.571110,0.9619
2025-07-10T08:03:35.901062,0.9619
2025-07-10T08:03:37.237699,0.9619
2025-07-10T08:03:38.568103,0.9619
2025-07-10T08:03:39.898436,0.9619
2025-07-10T08:03:41.228777,0.9619
2025-07-10T08:03:42.559092,0.9619
2025-07-10T08:03:43.889352,0.9619
2025-07-10T08:03:45.221500,0.9619
2025-07-10T08:03:46.552524,0.9619
2025-07-10T08:03:47.882573,0.9619
2025-07-10T08:03:49.212902,0.9619
2025-07-10T08:03:50.541822,0.9617
2025-07-10T08:03:51.871964,0.9617
2025-07-10T08:03:53.202599,0.9617
2025-07-10T08:03:54.532874,0.9615
2025-07-10T08:03:55.865423,0.9615
2025-07-10T08:03:57.195438,0.9615
2025-07-10T08:03:58.526193,0.9613
2025-07-10T08:03:59.857467,0.9613
2025-07-10T08:04:01.187675,0.9613
2025-07-10T08:04:02.518835,0.9613
2025-07-10T08:04:03.849009,0.9606
2025-07-10T08:04:05.178529,0.9606
2025-07-10T08:04:06.509945,0.9611
2025-07-10T08:04:07.839842,0.961
2025-07-10T08:04:09.169780,0.961
2025-07-10T08:04:10.500889,0.9604
2025-07-10T08:04:11.830971,0.9604
2025-07-10T08:04:13.161937,0.9604
2025-07-10T08:04:14.492179,0.96
2025-07-10T08:04:15.823010,0.96
2025-07-10T08:04:17.153149,0.96
2025-07-10T08:04:18.483523,0.96
2025-07-10T08:04:19.813108,0.96
2025-07-10T08:04:21.148050,0.96
2025-07-10T08:04:22.478855,0.96
2025-07-10T08:04:23.809583,0.96
2025-07-10T08:04:25.139120,0.96
2025-07-10T08:04:26.469636,0.9595
2025-07-10T08:04:27.799205,0.9595
2025-07-10T08:04:29.130434,0.9591
2025-07-10T08:04:30.459922,0.9591
2025-07-10T08:04:31.791194,0.9585
2025-07-10T08:04:33.125172,0.9585
2025-07-10T08:04:34.455849,0.9585
2025-07-10T08:04:36.434985,0.9585
2025-07-10T08:04:37.765496,0.9585
2025-07-10T08:04:39.097152,0.9595
2025-07-10T08:04:40.427645,0.9595
2025-07-10T08:04:41.757200,0.9595
2025-07-10T08:04:43.088596,0.9595
2025-07-10T08:04:44.421230,0.9595
2025-07-10T08:04:45.751938,0.9595
2025-07-10T08:04:47.082935,0.9595
2025-07-10T08:04:48.412427,0.9595
2025-07-10T08:04:49.743793,0.9595
2025-07-10T08:04:51.073017,0.9595
2025-07-10T08:04:52.403209,0.9595
2025-07-10T08:04:53.733777,0.9595
2025-07-10T08:04:55.064176,0.9595
2025-07-10T08:04:56.394897,0.9595
2025-07-10T08:04:57.725075,0.9595
2025-07-10T08:04:59.054896,0.9595
2025-07-10T08:05:00.385682,0.9597
2025-07-10T08:05:01.716031,0.9599
2025-07-10T08:05:03.085901,0.9599
2025-07-10T08:05:04.417978,0.9599
2025-07-10T08:05:05.747387,0.9599
2025-07-10T08:05:07.079835,0.9599
2025-07-10T08:05:08.410476,0.9599
2025-07-10T08:05:09.741891,0.9599
2025-07-10T08:05:11.083609,0.9599
2025-07-10T08:05:12.413569,0.9599
2025-07-10T08:05:13.744012,0.9599
2025-07-10T08:05:15.074529,0.9599
2025-07-10T08:05:16.405187,0.9599
2025-07-10T08:05:17.735094,0.9599
2025-07-10T08:05:19.065939,0.9599
2025-07-10T08:05:20.397140,0.9599
2025-07-10T08:05:21.727213,0.9599
2025-07-10T08:05:23.058023,0.9599
2025-07-10T08:05:24.387663,0.959
2025-07-10T08:05:25.719072,0.9588
2025-07-10T08:05:27.049835,0.9588
2025-07-10T08:05:28.387583,0.9588
2025-07-10T08:05:29.716940,0.9588
2025-07-10T08:05:31.046464,0.9588
2025-07-10T08:05:32.377121,0.9587
2025-07-10T08:05:33.711645,0.9587
2025-07-10T08:05:35.043034,0.9587
2025-07-10T08:05:36.374107,0.9587
2025-07-10T08:05:37.704079,0.9587
2025-07-10T08:05:39.033567,0.9587
2025-07-10T08:05:40.364699,0.9596
2025-07-10T08:05:41.695203,0.9596
2025-07-10T08:05:43.025601,0.9596
2025-07-10T08:05:44.355667,0.9596
2025-07-10T08:05:45.686047,0.9596
2025-07-10T08:05:47.016579,0.9596
2025-07-10T08:05:48.347164,0.9597
2025-07-10T08:05:49.676777,0.9597
2025-07-10T08:05:51.005561,0.9597
2025-07-10T08:05:52.983862,0.9597
2025-07-10T08:05:54.313470,0.9597
2025-07-10T08:05:56.303988,0.9597
2025-07-10T08:05:57.633870,0.9597
2025-07-10T08:05:58.964233,0.9597
2025-07-10T08:06:00.292838,0.9597
2025-07-10T08:06:01.623352,0.96
2025-07-10T08:06:02.954201,0.96
2025-07-10T08:06:04.285349,0.96
2025-07-10T08:06:05.615819,0.96
2025-07-10T08:06:06.958597,0.96
2025-07-10T08:06:08.288658,0.96
2025-07-10T08:06:09.618164,0.96
2025-07-10T08:06:10.948208,0.96
2025-07-10T08:06:12.278808,0.96
2025-07-10T08:06:13.609457,0.96
2025-07-10T08:06:14.939906,0.96
2025-07-10T08:06:16.269655,0.96
2025-07-10T08:06:17.599709,0.96
2025-07-10T08:06:18.930745,0.9589
2025-07-10T08:06:20.260973,0.9589
2025-07-10T08:06:21.591916,0.9589
2025-07-10T08:06:22.922980,0.9584
2025-07-10T08:06:24.252673,0.9584
2025-07-10T08:06:25.582766,0.9583
2025-07-10T08:06:26.912947,0.9583
2025-07-10T08:06:28.248420,0.9583
2025-07-10T08:06:29.578788,0.9583
2025-07-10T08:06:30.909339,0.9583
2025-07-10T08:06:32.239801,0.9581
2025-07-10T08:06:33.571012,0.9581
2025-07-10T08:06:34.901309,0.9581
2025-07-10T08:06:36.231986,0.9583
2025-07-10T08:06:37.567647,0.9583
2025-07-10T08:06:38.898456,0.9583
2025-07-10T08:06:40.228029,0.9583
2025-07-10T08:06:41.558249,0.9583
2025-07-10T08:06:42.888667,0.9583
2025-07-10T08:06:44.218052,0.9583
2025-07-10T08:06:45.552016,0.9583
2025-07-10T08:06:46.883003,0.9583
2025-07-10T08:06:48.213393,0.9583
2025-07-10T08:06:49.543535,0.9583
2025-07-10T08:06:50.872249,0.9583
2025-07-10T08:06:52.202827,0.9583
2025-07-10T08:06:53.533753,0.9583
2025-07-10T08:06:54.864695,0.9583
2025-07-10T08:06:56.194380,0.9583
2025-07-10T08:06:57.527878,0.959
2025-07-10T08:06:58.859075,0.959
2025-07-10T08:07:00.190423,0.959
2025-07-10T08:07:01.520045,0.959
2025-07-10T08:07:02.851697,0.959
2025-07-10T08:07:04.181743,0.959
2025-07-10T08:07:05.510839,0.9591
2025-07-10T08:07:06.841677,0.9591
2025-07-10T08:07:08.171421,0.9591
2025-07-10T08:07:09.502145,0.9591
2025-07-10T08:07:10.833025,0.9591
2025-07-10T08:07:12.163079,0.9591
2025-07-10T08:07:13.492461,0.9591
2025-07-10T08:07:14.823536,0.9591
2025-07-10T08:07:16.154005,0.9591
2025-07-10T08:07:17.484947,0.9591
2025-07-10T08:07:18.814747,0.9591
2025-07-10T08:07:20.146169,0.9591
2025-07-10T08:07:21.475217,0.9591
2025-07-10T08:07:22.804404,0.9591
2025-07-10T08:07:24.135946,0.9593
2025-07-10T08:07:25.466820,0.9593
2025-07-10T08:07:26.797710,0.9593
2025-07-10T08:07:28.128985,0.9593
2025-07-10T08:07:29.458011,0.9593
2025-07-10T08:07:30.788934,0.9593
2025-07-10T08:07:32.118998,0.9593
2025-07-10T08:07:33.448880,0.9593
2025-07-10T08:07:34.780280,0.9593
2025-07-10T08:07:36.111751,0.9593
2025-07-10T08:07:37.441850,0.9593
2025-07-10T08:07:38.771219,0.9593
2025-07-10T08:07:40.101999,0.9598
2025-07-10T08:07:42.080010,0.9599
2025-07-10T08:07:43.411039,0.9599
2025-07-10T08:07:44.741845,0.9599
2025-07-10T08:07:46.071071,0.9599
2025-07-10T08:07:47.401654,0.9597
2025-07-10T08:07:48.731860,0.9597
2025-07-10T08:07:50.062103,0.9597
2025-07-10T08:07:51.391738,0.9597
2025-07-10T08:07:52.721865,0.9597
2025-07-10T08:07:54.052328,0.9597
2025-07-10T08:07:55.382799,0.9599
2025-07-10T08:07:56.713104,0.9599
2025-07-10T08:07:58.043878,0.9599
2025-07-10T08:07:59.373633,0.9599
2025-07-10T08:08:00.703822,0.9599
2025-07-10T08:08:02.034690,0.9599
2025-07-10T08:08:03.363851,0.9599
2025-07-10T08:08:04.694956,0.96
2025-07-10T08:08:06.024889,0.96
2025-07-10T08:08:07.355449,0.9597
2025-07-10T08:08:08.685373,0.9597
2025-07-10T08:08:10.015926,0.9597
2025-07-10T08:08:11.345427,0.9594
2025-07-10T08:08:12.676708,0.9594
2025-07-10T08:08:14.006193,0.9594
2025-07-10T08:08:15.336014,0.9592
2025-07-10T08:08:16.666709,0.9592
2025-07-10T08:08:17.997645,0.9592
2025-07-10T08:08:19.328779,0.9592
2025-07-10T08:08:20.658356,0.9592
2025-07-10T08:08:21.988998,0.9592
2025-07-10T08:08:23.319039,0.9595
2025-07-10T08:08:24.650457,0.9592
2025-07-10T08:08:25.982515,0.9592
2025-07-10T08:08:27.313074,0.9592
2025-07-10T08:08:28.642709,0.9593
2025-07-10T08:08:29.973090,0.9593
2025-07-10T08:08:31.303615,0.9591
2025-07-10T08:08:32.632945,0.9591
2025-07-10T08:08:33.963023,0.9591
2025-07-10T08:08:35.294069,0.9591
2025-07-10T08:08:37.272494,0.9591
2025-07-10T08:08:38.602867,0.9591
2025-07-10T08:08:39.934869,0.9591
2025-07-10T08:08:41.264749,0.9591
2025-07-10T08:08:42.593965,0.9591
2025-07-10T08:08:43.924840,0.9591
2025-07-10T08:08:45.255442,0.9588
2025-07-10T08:08:46.585523,0.9588
2025-07-10T08:08:47.916315,0.9588
2025-07-10T08:08:49.245851,0.9588
2025-07-10T08:08:50.576789,0.9588
2025-07-10T08:08:51.907595,0.9588
2025-07-10T08:08:53.238727,0.9588
2025-07-10T08:08:54.568694,0.9588
2025-07-10T08:08:55.898875,0.9588
2025-07-10T08:08:57.230786,0.9588
2025-07-10T08:08:58.560935,0.9588
2025-07-10T08:08:59.892185,0.9588
2025-07-10T08:09:01.222044,0.958
2025-07-10T08:09:02.553907,0.958
2025-07-10T08:09:03.887026,0.958
2025-07-10T08:09:05.218028,0.958
2025-07-10T08:09:06.548591,0.958
2025-07-10T08:09:07.878513,0.958
2025-07-10T08:09:09.209649,0.958
2025-07-10T08:09:10.540079,0.958
2025-07-10T08:09:11.870930,0.958
2025-07-10T08:09:13.201954,0.9577
2025-07-10T08:09:14.531778,0.9577
2025-07-10T08:09:15.861439,0.9577
2025-07-10T08:09:17.191014,0.9575
2025-07-10T08:09:18.521474,0.9575
2025-07-10T08:09:19.852384,0.9575
2025-07-10T08:09:21.183810,0.9575
2025-07-10T08:09:22.513985,0.9575
2025-07-10T08:09:23.844331,0.9577
2025-07-10T08:09:25.174052,0.9577
2025-07-10T08:09:26.504802,0.9575
2025-07-10T08:09:27.834547,0.9575
2025-07-10T08:09:29.165121,0.9575
2025-07-10T08:09:30.494632,0.9575
2025-07-10T08:09:31.825557,0.9581
2025-07-10T08:09:33.155233,0.9581
2025-07-10T08:09:34.490481,0.9581
2025-07-10T08:09:35.821046,0.9581
2025-07-10T08:09:37.150881,0.9581
2025-07-10T08:09:38.480546,0.9581
2025-07-10T08:09:39.809429,0.9581
2025-07-10T08:09:41.140522,0.9581
2025-07-10T08:09:42.469951,0.9581
2025-07-10T08:09:43.800564,0.9581
2025-07-10T08:09:45.130997,0.9581
2025-07-10T08:09:46.461502,0.9581
2025-07-10T08:09:47.791941,0.9581
2025-07-10T08:09:49.121839,0.9581
2025-07-10T08:09:50.451533,0.9588
2025-07-10T08:09:51.783067,0.9588
2025-07-10T08:09:53.114065,0.9588
2025-07-10T08:09:54.443531,0.9588
2025-07-10T08:09:55.774917,0.9588
2025-07-10T08:09:57.105422,0.9586
2025-07-10T08:09:58.434861,0.959
2025-07-10T08:09:59.765563,0.959
2025-07-10T08:10:01.095358,0.959
2025-07-10T08:10:02.430187,0.959
2025-07-10T08:10:03.760056,0.959
2025-07-10T08:10:05.090397,0.959
2025-07-10T08:10:06.423926,0.9591
2025-07-10T08:10:07.754764,0.9589
2025-07-10T08:10:09.085118,0.9589
2025-07-10T08:10:10.415676,0.9589
2025-07-10T08:10:11.745893,0.9589
2025-07-10T08:10:13.076191,0.9589
2025-07-10T08:10:14.405221,0.9595
2025-07-10T08:10:15.735538,0.9595
2025-07-10T08:10:17.067166,0.9595
2025-07-10T08:10:18.396782,0.9595
2025-07-10T08:10:19.727989,0.9595
2025-07-10T08:10:21.058660,0.9595
2025-07-10T08:10:22.389258,0.9595
2025-07-10T08:10:23.720611,0.9595
2025-07-10T08:10:25.050372,0.9588
2025-07-10T08:10:27.026825,0.9588
2025-07-10T08:10:28.356076,0.9588
2025-07-10T08:10:29.687314,0.9588
2025-07-10T08:10:31.017748,0.9588
2025-07-10T08:10:32.348458,0.9591
2025-07-10T08:10:33.681670,0.9591
2025-07-10T08:10:35.012918,0.9591
2025-07-10T08:10:36.342664,0.9591
2025-07-10T08:10:37.673570,0.9591
2025-07-10T08:10:39.002934,0.9591
2025-07-10T08:10:40.333104,0.9591
2025-07-10T08:10:41.663204,0.9597
2025-07-10T08:10:42.993032,0.96
2025-07-10T08:10:44.323128,0.9598
2025-07-10T08:10:45.653502,0.9598
2025-07-10T08:10:46.983801,0.9602
2025-07-10T08:10:48.313693,0.9602
2025-07-10T08:10:49.643766,0.9602
2025-07-10T08:10:50.973853,0.9602
2025-07-10T08:10:52.303668,0.9602
2025-07-10T08:10:53.634357,0.9602
2025-07-10T08:10:54.965185,0.9606
2025-07-10T08:10:56.295937,0.9608
2025-07-10T08:10:57.626523,0.9608
2025-07-10T08:10:58.956363,0.9608
2025-07-10T08:11:00.286810,0.9608
2025-07-10T08:11:01.621948,0.9608
2025-07-10T08:11:02.952727,0.9608
2025-07-10T08:11:04.283476,0.9607
2025-07-10T08:11:05.613864,0.9607
2025-07-10T08:11:06.944354,0.9598
2025-07-10T08:11:08.275000,0.9598
2025-07-10T08:11:09.604977,0.9598
2025-07-10T08:11:10.934737,0.9595
2025-07-10T08:11:12.265541,0.9595
2025-07-10T08:11:13.594801,0.9595
2025-07-10T08:11:14.924207,0.9595
2025-07-10T08:11:16.253958,0.9595
2025-07-10T08:11:17.584586,0.9595
2025-07-10T08:11:18.915726,0.9595
2025-07-10T08:11:20.894048,0.9595
2025-07-10T08:11:22.227365,0.9595
2025-07-10T08:11:23.557587,0.9595
2025-07-10T08:11:24.887755,0.9593
2025-07-10T08:11:26.217222,0.9593
2025-07-10T08:11:27.547357,0.9589
2025-07-10T08:11:28.878145,0.9589
2025-07-10T08:11:30.208195,0.9589
2025-07-10T08:11:31.538868,0.9594
2025-07-10T08:11:32.870243,0.9594
2025-07-10T08:11:34.199470,0.9594
2025-07-10T08:11:35.530189,0.9594
2025-07-10T08:11:36.859310,0.9596
